Date-LocalTime,Voltage(V),Current(A),Inductance(H),dI/dt,Resistance(Ohms),ADR temp
2017-08-15 14:03:25.743000,0.01,0.9999,16,0,0,0.18206459605660269
2017-08-15 14:03:29.714000,0.01,1.002,16,0.0016666666666666668,0,0.18235453189216416
2017-08-15 14:03:33.643000,-0.01,0.9958,16,0.0016666666666666668,0,0.18255386277911265
2017-08-15 14:03:37.583000,-0.02,0.989,16,0.0016666666666666668,0,-1.0
2017-08-15 14:03:41.510000,-0.01,0.9826,16,0.0016666666666666668,0,-1.0
2017-08-15 14:03:45.451000,-0.02,0.976,16,0.0016666666666666668,0,-1.0
2017-08-15 14:03:49.376000,-0.02,0.9695,16,0.0016666666666666668,0,0.18094109469380207
2017-08-15 14:03:53.308000,-0.02,0.9629,16,0.0016666666666666668,0,-1.0
2017-08-15 14:03:57.245000,-0.02,0.9563,16,0.0016666666666666668,0,-1.0
2017-08-15 14:04:01.170000,-0.02,0.9498,16,0.0016666666666666668,0,0.17827497198214518
2017-08-15 14:04:05.115000,-0.03,0.9433,16,0.0016666666666666668,0,-1.0
2017-08-15 14:04:09.042000,-0.01,0.9367,16,0.0016666666666666668,0,-1.0
2017-08-15 14:04:12.981000,-0.02,0.9301,16,0.0016666666666666668,0,-1.0
2017-08-15 14:04:16.907000,-0.01,0.9236,16,0.0016666666666666668,0,0.17517496504176741
2017-08-15 14:04:20.841000,-0.01,0.9171,16,0.0016666666666666668,0,0.17398873789621469
2017-08-15 14:04:24.773000,-0.02,0.9105,16,0.0016666666666666668,0,-1.0
2017-08-15 14:04:28.704000,-0.02,0.9039,16,0.0016666666666666668,0,0.1718693453961605
2017-08-15 14:04:32.647000,-0.03,0.8974,16,0.0016666666666666668,0,0.17106271093718464
2017-08-15 14:04:36.574000,-0.02,0.8908,16,0.0016666666666666668,0,0.16981117201137019
2017-08-15 14:04:40.512000,-0.02,0.8843,16,0.0016666666666666668,0,0.168840326599589
2017-08-15 14:04:44.443000,-0.01,0.8777,16,0.0016666666666666668,0,0.16786948118780781
2017-08-15 14:04:48.383000,-0.02,0.8712,16,0.0016666666666666668,0,0.16696700517122245
2017-08-15 14:04:52.312000,-0.02,0.8645,16,0.0016666666666666668,0,0.16595513812232374
2017-08-15 14:04:56.239000,-0.02,0.858,16,0.0016666666666666668,0,0.16486122779918999
2017-08-15 14:05:00.182000,-0.02,0.8515,16,0.0016666666666666668,0,0.16373996971797791
2017-08-15 14:05:04.110000,-0.02,0.8449,16,0.0016666666666666668,0,0.16250932060445245
2017-08-15 14:05:08.053000,-0.02,0.8384,16,0.0016666666666666668,0,0.16203073483808142
2017-08-15 14:05:11.981000,-0.02,0.8318,16,0.0016666666666666668,0,0.16127867149092698
2017-08-15 14:05:15.924000,-0.02,0.8252,16,0.0016666666666666668,0,0.16006169625644068
2017-08-15 14:05:19.854000,-0.02,0.8186,16,0.0016666666666666668,0,0.15902219965031103
2017-08-15 14:05:23.799000,0.02,0.8221,16,0.0008333333333333334,0,0.15772218274195149
2017-08-15 14:05:27.738000,0.0,0.8193,16,0.0008333333333333334,0,-1.0
2017-08-15 14:05:31.664000,0.0,0.8159,16,0.0008333333333333334,0,0.1560590980483744
2017-08-15 14:05:35.606000,0.0,0.8126,16,0.0008333333333333334,0,-1.0
2017-08-15 14:05:39.533000,0.0,0.8094,16,0.0008333333333333334,0,-1.0
2017-08-15 14:05:43.473000,0.0,0.8061,16,0.0008333333333333334,0,0.15486448791636831
2017-08-15 14:05:47.421000,-0.03,0.7967,16,0.00016666666666666666,0,0.15440772521883658
2017-08-15 14:05:51.353000,0.0,0.7956,16,0.00016666666666666666,0,0.15377528456071571
2017-08-15 14:05:55.291000,0.0,0.7949,16,0.00016666666666666666,0,-1.0
2017-08-15 14:05:59.219000,-0.0,0.7944,16,0.00016666666666666666,0,0.15224103037157066
2017-08-15 14:06:03.159000,0.0,0.7937,16,0.00016666666666666666,0,0.15195994563462806
2017-08-15 14:06:07.106000,-0.02,0.7847,16,1.6666666666666667e-05,0,0.15167886089768545
2017-08-15 14:06:11.048000,0.0,0.7842,16,1.6666666666666667e-05,0,-1.0
2017-08-15 14:06:14.975000,0.01,0.7842,16,1.6666666666666667e-05,0,0.15040226771740445
2017-08-15 14:06:19.675000,0.01,0.7842,16,0,0,0.14977505176502817
2017-08-15 14:06:24.364000,0.01,0.7843,16,0,0,-1.0
2017-08-15 14:06:28.080000,0.01,0.7842,16,0,0,0.14915938021773692
2017-08-15 14:06:32.775000,0.01,0.7842,16,0,0,0.14881182369910478
2017-08-15 14:06:37.460000,0.01,0.7842,16,0,0,-1.0
2017-08-15 14:06:41.177000,0.01,0.7842,16,0,0,0.14905014816902395
2017-08-15 14:06:45.863000,0.01,0.7841,16,0,0,0.1490004972377908
2017-08-15 14:06:50.559000,0.02,0.7841,16,0,0,-1.0
2017-08-15 14:06:54.266000,0.01,0.7842,16,0,0,-1.0
2017-08-15 14:06:57.980000,0.01,0.7841,16,0,0,0.1491494500314903
2017-08-15 14:07:02.664000,0.01,0.7841,16,0,0,-1.0
2017-08-15 14:07:06.385000,0.01,0.784,16,0,0,0.14864301053291201
2017-08-15 14:07:11.077000,0.01,0.784,16,0,0,-1.0
2017-08-15 14:07:14.785000,0.0,0.784,16,0,0,0.14844440680797935
2017-08-15 14:07:19.484000,0.01,0.784,16,0,0,-1.0
2017-08-15 14:07:23.189000,0.01,0.784,16,0,0,0.14874231239537833
2017-08-15 14:07:27.887000,0.01,0.7841,16,0,0,0.14870259165039182
2017-08-15 14:07:32.571000,0.01,0.7841,16,0,0,-1.0
2017-08-15 14:07:36.293000,0.01,0.784,16,0,0,0.14887140481658456
2017-08-15 14:07:40.978000,0.01,0.784,16,0,0,0.1487621727678716
2017-08-15 14:07:45.676000,0.0,0.7839,16,0,0,0.14864301053291201
2017-08-15 14:07:50.371000,0.0,0.7839,16,0,0,0.14844440680797935
2017-08-15 14:07:55.066000,0.01,0.7838,16,0,0,-1.0
2017-08-15 14:07:58.777000,0.01,0.7838,16,0,0,0.148454336994226
2017-08-15 14:08:03.474000,0.01,0.7838,16,0,0,0.14863308034666539
2017-08-15 14:08:08.158000,0.01,0.7838,16,0,0,0.1490600783552706
2017-08-15 14:08:12.861000,0.01,0.7838,16,0,0,0.14865294071915863
2017-08-15 14:08:17.555000,0.01,0.7838,16,0,0,0.14885154444409129
2017-08-15 14:08:22.243000,0.0,0.7838,16,0,0,0.14895084630655764
2017-08-15 14:08:26.937000,0.01,0.7838,16,0,0,-1.0
2017-08-15 14:08:30.644000,0.02,0.784,16,0,0,0.14878203314036487
2017-08-15 14:08:35.339000,0.01,0.7839,16,0,0,0.14872245202288509
2017-08-15 14:08:40.032000,0.01,0.7838,16,0,0,0.14892105574781772
2017-08-15 14:08:44.729000,0.02,0.7838,16,0,0,0.1486728010916519
2017-08-15 14:08:49.418000,0.01,0.7837,16,0,0,0.14881182369910478
2017-08-15 14:08:54.220000,0.0,0.7837,16,0,0,0.14875224258162498
2017-08-15 14:08:58.916000,0.0,0.7837,16,0,0,0.14875224258162498
2017-08-15 14:09:03.607000,0.01,0.7837,16,0,0,0.14863308034666539
2017-08-15 14:09:08.297000,0.01,0.7837,16,0,0,0.14863308034666539
2017-08-15 14:09:12.993000,0.0,0.7838,16,0,0,-1.0
2017-08-15 14:09:16.699000,0.01,0.7838,16,0,0,0.14885154444409129
2017-08-15 14:09:20.659000,0.01,0.781,16,0.0016666666666666668,0,0.14875224258162498
2017-08-15 14:09:24.589000,-0.02,0.7745,16,0.0016666666666666668,0,-1.0
2017-08-15 14:09:28.636000,-0.02,0.7677,16,0.0016666666666666668,0,-1.0
2017-08-15 14:09:32.564000,-0.02,0.7611,16,0.0016666666666666668,0,-1.0
2017-08-15 14:09:36.496000,-0.02,0.7546,16,0.0016666666666666668,0,0.14753082967328912
2017-08-15 14:09:40.436000,-0.01,0.748,16,0.0016666666666666668,0,-1.0
2017-08-15 14:09:44.364000,-0.02,0.7414,16,0.0016666666666666668,0,0.14612074322626725
2017-08-15 14:09:48.304000,-0.02,0.7348,16,0.0016666666666666668,0,0.14530646795404334
2017-08-15 14:09:52.233000,-0.01,0.7284,16,0.0016666666666666668,0,-1.0
2017-08-15 14:09:56.176000,-0.02,0.7218,16,0.0016666666666666668,0,0.14337008163594994
