Date-LocalTime,Voltage(V),Current(A),Inductance(H),dI/dt,Resistance(Ohms),ADR temp
2017-08-10 16:04:33.656000,-0.01,0.0,16,0.008333333333333333,0,1.1117306980126522
2017-08-10 16:04:36.633000,0.01,0.0002,16,0.008333333333333333,-616.6666666666666,1.1094529844366605
2017-08-10 16:04:39.573000,0.08,0.0186,16,0.008333333333333333,-2.867383512544803,1.1086937465779967
2017-08-10 16:04:42.524000,0.11,0.0432,16,0.008333333333333333,-0.5401234567901234,-1.0
2017-08-10 16:04:45.475000,0.12,0.0679,16,0.008333333333333333,-0.19636720667648505,-1.0
2017-08-10 16:04:48.417000,0.11,0.0924,16,0.008333333333333333,-0.2525252525252525,-1.0
2017-08-10 16:04:51.375000,0.12,0.1169,16,0.008333333333333333,-0.11405759908753922,1.131470882337914
2017-08-10 16:04:54.325000,0.12,0.1416,16,0.008333333333333333,-0.09416195856873824,-1.0
2017-08-10 16:04:57.282000,0.11,0.1661,16,0.008333333333333333,-0.1404776239213325,-1.0
2017-08-10 16:05:00.227000,0.11,0.1907,16,0.008333333333333333,-0.122356231428072,1.1882918918462992
2017-08-10 16:05:03.177000,0.12,0.2153,16,0.008333333333333333,-0.061929091190586795,-1.0
2017-08-10 16:05:06.127000,0.12,0.24,16,0.008333333333333333,-0.055555555555555566,-1.0
2017-08-10 16:05:09.075000,0.11,0.2645,16,0.008333333333333333,-0.08821676118462507,1.2558775990022346
2017-08-10 16:05:12.025000,0.12,0.2891,16,0.008333333333333333,-0.04612014297244322,1.2853095625617317
2017-08-10 16:05:14.975000,0.12,0.3138,16,0.008333333333333333,-0.04248990864669641,-1.0
2017-08-10 16:05:17.925000,0.12,0.3383,16,0.008333333333333333,-0.03941275002463298,-1.0
2017-08-10 16:05:20.875000,0.12,0.3628,16,0.008333333333333333,-0.03675119441381845,1.3393257844363327
2017-08-10 16:05:23.815000,0.12,0.3874,16,0.008333333333333333,-0.03441748408191362,-1.0
2017-08-10 16:05:26.765000,0.13,0.412,16,0.008333333333333333,-0.008090614886731377,-1.0
2017-08-10 16:05:29.715000,0.13,0.4366,16,0.008333333333333333,-0.0076347533974652475,-1.0
2017-08-10 16:05:32.665000,0.13,0.4611,16,0.008333333333333333,-0.007229089857586916,-1.0
2017-08-10 16:05:35.617000,0.13,0.4857,16,0.008333333333333333,-0.006862946949420068,-1.0
2017-08-10 16:05:38.575000,0.12,0.5101,16,0.008333333333333333,-0.026138665621120046,-1.0
2017-08-10 16:05:41.516000,0.13,0.5349,16,0.008333333333333333,-0.006231694397706725,-1.0
2017-08-10 16:05:44.466000,0.14,0.5595,16,0.008333333333333333,0.011915400655347063,1.5599222043889611
2017-08-10 16:05:47.413000,0.14,0.584,16,0.008333333333333333,0.011415525114155278,-1.0
2017-08-10 16:05:50.358000,0.15,0.6085,16,0.008333333333333333,0.027389756231169536,-1.0
